ID Progetto,File,Indirizzo,Imprese,Valore Stimato
532474,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Ugo La Malfa  47822 Santarcangelo di Romagna ( RN ),Immobiliare Borgo Spina srl,500000
532511,LOMBARDIA X FEDE,Via Fanti 3   21013 Gallarate ( VA ),Impresa Ielmini Felice srl,1200000
532545,LOMBARDIA X FEDE,Via Vincenzo Bellini 3  20087 Robecco sul Naviglio ( MI ),Immobiliare Magistrelli sas di Magistrelli Cristiano &,600000
532555,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via F. Filzi 23  62029 Tolentino ( MC ),Crucianelli Rest Edile srl,2000000
532642,LOMBARDIA X FEDE,Via Palestro  24030 Brembate di Sopra ( BG ),Costruzioni Agazzi srl,2240000
532643,"PIEMONTE, LIGURIA, VENETO (1)",C.so 23 Marzo 1849  28100 Novara ( NO ),Airoldi Costruzioni srl,1200000
532674,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Loc. Marzocca  60019 Senigallia ( AN ),Consorzio Conier,3400000
532733,LOMBARDIA X FEDE,Via Magellano 14  25032 Chiari ( BS ),Repol srl,1200000
532736,LOMBARDIA X FEDE,Via Mozzi 22  24030 Mozzo ( BG ),Paratico Costruzioni srl,800000
532738,LOMBARDIA X FEDE,Via Marco Carminati 16  24047 Treviglio ( BG ),Paratico Costruzioni srl,1440000
532739,LOMBARDIA X FEDE,Via Cesare Battisti 34  20077 Melegnano ( MI ),Sala Costruzioni,500000
532799,LOMBARDIA X FEDE,Via Cesare Cantù  23887 Olgiate Molgora ( LC ),Geda Immobili srl,800000
532803,LOMBARDIA X FEDE,Via Sant’Antonio  20038 Busto Garolfo ( MI ),Edilcomfort srl Unipersonale,1400000
532804,LOMBARDIA X FEDE,Via Fratelli di Dio  20035 Villa Cortese ( MI ),Edilcomfort srl Unipersonale,1600000
532826,LOMBARDIA X FEDE,Via Gentileschi  46030 San Giorgio Bigarello ( MN ),Theico Imm.re srl,4320000
532829,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Fr. Montaletto  48015 Cervia ( RA ),Intec Service srl,1223000
532857,LOMBARDIA X FEDE,Via S.Vittore 35  20123 Milano ( MI ),ArCo Lavori s.coop.consortile; Teicos UE srl,9686000
532864,LOMBARDIA X FEDE,Via Cederna 41  20900 Monza ( MB ),New Building srl,4160000
532902,"PIEMONTE, LIGURIA, VENETO (1)",Via Luigi Antona 3  28100 Novara ( NO ),Nuova Edil Pernate srl,1600000
532904,"PIEMONTE, LIGURIA, VENETO (1)",Via Beldì 6  28100 Novara ( NO ),Notarimpresa SpA,3300000
532957,"PIEMONTE, LIGURIA, VENETO (1)",via tetto crudo  12022 Busca ( CN ),Immobiliare Caligaris sas di carlo Caligaris & C,1200000
532968,LOMBARDIA X FEDE,C.so Europa  23801 Calolziocorte ( LC ),Impresa Riva srl,3000000
532976,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Prati di Santa Croce  33077 Sacile ( PN ),Iroko Costruzioni srl,11000000
532978,LOMBARDIA X FEDE,Via dell'Industria  25037 Pontoglio ( BS ),Impresa Vitali Luigi srl,672000
532992,LOMBARDIA X FEDE,Via Matteotti Nord  20058 Zibido San Giacomo ( MI ),FL Costruzioni srl,2500000
533021,LOMBARDIA X FEDE,Via Angelo Maj 1  24121 Bergamo ( BG ),Edifica Terza srl,3500000
533035,LOMBARDIA X FEDE,Via Rosolino Pilo  20015 Parabiago ( MI ),Masceracom srl,600000
533045,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via C. Colombo 42  63074 San Benedetto del Tronto ( AP ),Saxa srl,4300000
533084,LOMBARDIA X FEDE,Via Parodi 57  23826 Mandello del Lario ( LC ),Rota Nodari F.lli SpA,30000000
533140,"PIEMONTE, LIGURIA, VENETO (1)",Via Figigola 10  36078 Valdagno ( VI ),Impresa Edile Luna srl,1600000
533143,"PIEMONTE, LIGURIA, VENETO (1)",Via Balbo  36071 Arzignano ( VI ),Costruzioni Dalla Verde SpA,1280000
533156,LOMBARDIA X FEDE,Via San Biagio 1  25085 Gavardo ( BS ),Impresa Edile Medeghini Davide di Medeghini F.lli,500000
533209,"PIEMONTE, LIGURIA, VENETO (1)",Via Belgio   10043 Orbassano ( TO ),ICT srl,3000000
533226,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Wehrburg  39010 Andriano ( BZ ),Zima Costruzioni srl,3000000
533300,"PIEMONTE, LIGURIA, VENETO (1)",Via Novara 47  28069 Trecate ( NO ),F.lli Prevja srl,1000000
533327,"PIEMONTE, LIGURIA, VENETO (1)",Via Immacolata di Lourdes  31015 Conegliano ( TV ),Tre srl,500000
533364,LOMBARDIA X FEDE,Via Vittorio Veneto 42  24067 Sarnico ( BG ),Tyche Building,2400000
533385,"PIEMONTE, LIGURIA, VENETO (1)",Via Lago di Como 8  36100 Vicenza ( VI ),Gas Costruzioni srl,640000
533486,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",c.da Vicolo Vattaro  38049 Altopiano della Vigolana ( TN ),Impresa Bailoni Marco & C.snc,1200000
533514,LOMBARDIA X FEDE,P.za Virgo Fidelis  20861 Brugherio ( MB ),Inarco srl,600000
533543,LOMBARDIA X FEDE,Via al Bacco  23823 Colico ( LC ),RMI Costruzioni srl,1970000
533557,LOMBARDIA X FEDE,Via dall'Alto  22010 Gera Lario ( CO ),EDILGI di Gusmeroli Luigi srl,2240000
533582,LOMBARDIA X FEDE,Via Mascagni  24060 Villongo ( BG ),Costruzioni Bonardi Stefano,640000
533583,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Ginanni  51037 Montale ( PT ),Dienne Costruzioni srl,2500000
533586,LOMBARDIA X FEDE,Via Vittorio Veneto  22071 Cadorago ( CO ),De Marchi Danilo Costruzioni srl,2080000
533667,"PIEMONTE, LIGURIA, VENETO (1)",Via Orbassano  10040 Rivalta di Torino ( TO ),DAM sas di Scabin Luigino & C,1500000
533810,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",via Verdi  47035 Gambettola ( FC ),Gruppo Ritmo srl,900000
533837,LOMBARDIA X FEDE,Via Nazario Sauro 17  27049 Stradella ( PV ),Melyshi Costruzioni srl,2240000
533871,LOMBARDIA X FEDE,Via San Bernardino  20836 Briosco ( MB ),Cavit Imm.re srl,800000
533896,LOMBARDIA X FEDE,Via Mascagni 4  20872 Cornate d'Adda ( MB ),Tyche Building,2080000
533957,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Potenza 31  62022 Castelraimondo ( MC ),SaVi Costruzioni srl,600000
533963,"PIEMONTE, LIGURIA, VENETO (1)",Via Vigne Vecchie  28100 Novara ( NO ),Edil Pitture srl,1200000
534008,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",loc. Lagorai  38038 Tesero ( TN ),Conci Costruzioni Srl,800000
534028,LOMBARDIA X FEDE,Via I Maggio  20836 Briosco ( MB ),Area Costruzioni srl,2000000
534033,LOMBARDIA X FEDE,Via Roma  22040 Lurago d'Erba ( CO ),Impresa Edile Stampini srl,4320000
534040,LOMBARDIA X FEDE,Via N. Sauro  22070 Carbonate ( CO ),Essegi srl,1400000
534053,LOMBARDIA X FEDE,Via Roma   26010 Ricengo ( CR ),RIAL Costruzioni di Rigoli Giosuè,500000
534113,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Matteotti 8  62022 Castelraimondo ( MC ),Gransasso Costruzioni srl,600000
534135,LOMBARDIA X FEDE,Via Padova  27018 Vidigulfo ( PV ),Safa srl,1280000
534158,"PIEMONTE, LIGURIA, VENETO (1)",Loc. Via Claudio Rossi  35028 Piove di Sacco ( PD ),Eurocostruzioni srl,2400000
534175,LOMBARDIA X FEDE,Via Nazario Sauro 8  20034 San Giorgio su Legnano ( MI ),Word Building srls,800000
534178,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Molino Rosso  40026 Imola ( BO ),Manini Prefabbricati SpA,8000000
534196,"PIEMONTE, LIGURIA, VENETO (1)",Via D'Annunzio  35028 Piove di Sacco ( PD ),Beni Immobiliari srl,1200000
534235,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",V.le della Repubblica   42019 Scandiano ( RE ),Cooperativa Edilizia San Martino; Poldo srl,600000
534239,"PIEMONTE, LIGURIA, VENETO (1)",Via Manzoni  35036 Montegrotto Terme ( PD ),Bosco Costruzioni srl,3300000
534241,"PIEMONTE, LIGURIA, VENETO (1)",Via Sarpi 130  35138 Padova ( PD ),Bosco Costruzioni srl,3900000
534242,"PIEMONTE, LIGURIA, VENETO (1)",Via Monti 7  35030 Selvazzano Dentro ( PD ),Bosco Costruzioni srl,900000
534270,LOMBARDIA X FEDE,Via Monte Grappa  20060 Pozzuolo Martesana ( MI ),R.Casa Holding srl,1500000
534277,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via le Mosse  62032 Camerino ( MC ),INVENI srl,5370000
534381,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Basse - Monticelli terme  43022 Montechiarugolo ( PR ),Sercal Costruzioni srl,1200000
534399,LOMBARDIA X FEDE,Via G. Garibaldi 18  25010 Borgosatollo ( BS ),Lucchini Costruzioni srl,4200000
534421,LOMBARDIA X FEDE,Via Verdi 64   20063 Cernusco sul Naviglio ( MI ),Simpredil Costruzioni Generali srl,3000000
534481,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Copernico  47843 Misano Adriatico ( RN ),Cons.CAIEC s.coop.; integrato,1052000
534558,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via G. Garibaldi snc  47814 Bellaria-Igea Marina ( RN ),Due Laghi srl,1800000
534604,LOMBARDIA X FEDE,Via Milano 12  21047 Saronno ( VA ),Impredes srl,1000000
534672,"PIEMONTE, LIGURIA, VENETO (1)",Fr. Fiera  31100 Treviso ( TV ),Tesser Costruzioni srl,600000
534693,LOMBARDIA X FEDE,Via Don Carlo Gnocchi  24064 Grumello del Monte ( BG ),Pagani Costruzioni snc,640000
534696,LOMBARDIA X FEDE,Via Turoldo 76  20065 Inzago ( MI ),Anna Costruzioni srl,1000000
534724,"PIEMONTE, LIGURIA, VENETO (1)",Via Montello 33  31100 Treviso ( TV ),Tesser Costruzioni srl,2000000
534851,"PIEMONTE, LIGURIA, VENETO (1)",via Miacche  35030 Rubano ( PD ),EB Costruzioni srl,800000
534990,"PIEMONTE, LIGURIA, VENETO (1)",Via A. Foffani  35011 Campodarsego ( PD ),Tessaro Remo srl,1108000
535020,LOMBARDIA X FEDE,P.za Emanuele Samek Lodovici 5  20081 Abbiategrasso ( MI ),Consorzio Nazionale Coop.Produzione Lavoro Ciro,3450000
535107,LOMBARDIA X FEDE,Via Papa Giovanni XXIII  24050 Palosco ( BG ),3P Icca srl,800000
535110,LOMBARDIA X FEDE,Via Vasil Levski   24060 Bolgare ( BG ),Fin Edil srl,960000
535151,LOMBARDIA X FEDE,Via Bellini 20  20900 Monza ( MB ),I Rododendri srl,2560000
535219,LOMBARDIA X FEDE,Via Legnano 19  24124 Bergamo ( BG ),SICI Abitare srl,4800000
535264,LOMBARDIA X FEDE,Lungo Lago Battisti 111  25015 Desenzano del Garda ( BS ),Marella Costruzioni srl,650000
535298,"PIEMONTE, LIGURIA, VENETO (1)",Via Nazionale  30028 San Michele al Tagliamento ( VE ),Andreola srl,1570000
535339,LOMBARDIA X FEDE,Via Pio XII 50  20060 Pozzuolo Martesana ( MI ),Libruma Costruzioni srl,2100000
535351,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",loc. Borgo Panigale  40132 Bologna ( BO ),Pract srl,20000000
535483,"PIEMONTE, LIGURIA, VENETO (1)",loc. Mortise  35129 Padova ( PD ),San Lorenzo Invest srl,1500000
535536,"PIEMONTE, LIGURIA, VENETO (1)",Via Rosselli  36077 Altavilla Vicentina ( VI ),Costruzioni Dalla Verde SpA,960000
535575,"PIEMONTE, LIGURIA, VENETO (1)",Via Manzoni  36100 Vicenza ( VI ),Costruzioni Dalla Verde SpA,1500000
535601,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",via Loreto  47521 Cesena ( FC ),Impresa Edile Medri Renzo & C. snc,750000
535628,LOMBARDIA X FEDE,P.za Ospedale Maggiore  3  20161 Milano ( MI ),Capogruppo ATI; Gruppo Eden srls Edilizia Energetica,1591000
535632,LOMBARDIA X FEDE,P.za ospedale maggiore 3   20161 Milano ( MI ),Capogruppo ATI; Gruppo Eden srls Edilizia Energetica,701000
535684,LOMBARDIA X FEDE,Via delle Ville  21029 Vergiate ( VA ),GNF Costruzioni e Scavi srl,700000
535705,"PIEMONTE, LIGURIA, VENETO (1)",Via San Bortolo  35043 Monselice ( PD ),Battistella Costruzioni srl,600000
535755,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Silvio Pellico 6  41042 Fiorano Modenese ( MO ),Edifica srl,750000
535825,LOMBARDIA X FEDE,Via Giacomo Puccini  22070 Montano Lucino ( CO ),Guffanti SpA,1760000
535928,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Suzzi  48124 Ravenna ( RA ),CMCF Soc. Coop. Muratori Cementisti Faenza,2000000
536015,"PIEMONTE, LIGURIA, VENETO (1)",Vc. A.Brustio 11  28066 Galliate ( NO ),Airoldi Costruzioni srl,750000
536016,"PIEMONTE, LIGURIA, VENETO (1)",Via Serena  10090 Sangano ( TO ),EdilGallo Costruzioni srl,600000
536040,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Paccarone  63900 Fermo ( FM ),Cons. Stabile Conpat scarl; Rizzo Costruzioni srl; Salvatore Ronga srl,16000000
536041,LOMBARDIA X FEDE,Via Castelleone  26100 Cremona ( CR ),Bonazzoli Costruzioni srl,1440000
536046,LOMBARDIA X FEDE,Via Matteotti  26037 San Giovanni in Croce ( CR ),Bonazzoli Costruzioni srl,2400000
536084,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Lord Byron snc  48125 Ravenna ( RA ),Gruppo Ritmo srl,900000
536086,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Antica Milizia  48121 Ravenna ( RA ),Gruppo Ritmo srl,900000
536119,LOMBARDIA X FEDE,P.za Papa Giovanni Paolo II   24030 Brembate di Sopra ( BG ),Man srl,1440000
536125,LOMBARDIA X FEDE,Via Genova  21017 Samarate ( VA ),Impresa di Costruzioni Pelligro' di Pelligro' Mirko e,500000
536133,LOMBARDIA X FEDE,Via Don Luigi Milani  20097 San Donato Milanese ( MI ),Sant'Ilario Società Cooperativa Edilizia,3500000
536144,LOMBARDIA X FEDE,Via Aldo Moro  24060 Chiuduno ( BG ),Fratus Edile srl,640000
536189,LOMBARDIA X FEDE,Via E.Montale 5  20834 Nova Milanese ( MB ),INC2 - Imm.re Nova Cladue srl,3840000
536228,LOMBARDIA X FEDE,Via San Michele del Carso  20834 Nova Milanese ( MB ),INC2 - Imm.re Nova Cladue srl,4480000
536278,LOMBARDIA X FEDE,Via Monterosa 7  22070 Bulgarograsso ( CO ),Falco Costruzioni srl,1000000
536285,LOMBARDIA X FEDE,V.le Concordia 1  26100 Cremona ( CR ),CPL Concordia Soc. Coop.; Consorzio Nazionale Coop.Produzione Lavoro Ciro; Gravili srl; aggiudicato mediante sottoscrizione di accordo quadro con,3305000
536310,LOMBARDIA X FEDE,Via Don Seghezzi  24059 Urgnano ( BG ),Aria Verde srl,1120000
536373,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Pasubio 3  62029 Tolentino ( MC ),Ecosystem srls,500000
536388,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Virginia Woolf  41053 Maranello ( MO ),San Giacomo srl,1350000
536434,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Str. Saliceto Panaro  41122 Modena ( MO ),Costruzioni Iris srl,2700000
536527,LOMBARDIA X FEDE,Via Fornaci 59  25131 Brescia ( BS ),ACG Costruzioni di Marca Giacomo,1000000
536544,"PIEMONTE, LIGURIA, VENETO (1)",via Olivieri  37132 Verona ( VR ),Sarmar SpA,4200000
536547,"PIEMONTE, LIGURIA, VENETO (1)",via Tevere  37136 Verona ( VR ),Sarmar SpA,4500000
536636,LOMBARDIA X FEDE,Via Portaluppi 57  24047 Treviglio ( BG ),BRB Costruzioni Edili srl,640000
536666,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Emilia   40068 San Lazzaro di Savena ( BO ),Bononia Holding srl,5000000
536680,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Byron  48125 Ravenna ( RA ),Gruppo Ritmo srl,600000
536780,"PIEMONTE, LIGURIA, VENETO (1)",Via Fra Dolcino  13854 Quaregna Cerreto ( BI ),Barchi Costruzioni srl,500000
536885,"PIEMONTE, LIGURIA, VENETO (1)",Via C. Colombo 157  10020 Cavagnolo ( TO ),ARC Antonio Ribaudo Costruzioni srl,1000000
536941,"PIEMONTE, LIGURIA, VENETO (1)",V.le della Libertà  37042 Caldiero ( VR ),Costruzioni Alberti & Dal Molin srl,4800000
536944,"PIEMONTE, LIGURIA, VENETO (1)",Via Miglio  37036 San Martino Buon Albergo ( VR ),Costruzioni Alberti & Dal Molin srl,6000000
537074,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Allende 101  47841 Cattolica ( RN ),Rocar Costruzioni srl,1200000
537153,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via delle Americhe  48122 Ravenna ( RA ),Gruppo Ritmo srl,10000000
537230,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",L.go Isonzo  34074 Monfalcone ( GO ),Comar Cre Service srl,1700000
537274,LOMBARDIA X FEDE,Via Montale  25015 Desenzano del Garda ( BS ),Gilioli Costruzioni,1300000
537309,"PIEMONTE, LIGURIA, VENETO (1)",Via Cantarane 24  37129 Verona ( VR ),Costruzioni Edili F.lli Lorandi srl,2044000
537398,LOMBARDIA X FEDE,Via Antica Regina  22013 Domaso ( CO ),Impresa Edile Poncia Giovanni & C snc,1120000
537432,"PIEMONTE, LIGURIA, VENETO (1)",St. Misterletta  10040 Druento ( TO ),Promicasa srl,500000
537531,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Marangoni  40059 Medicina ( BO ),Next Design Group srl,1200000
537547,LOMBARDIA X FEDE,Via A. Locatelli  24044 Dalmine ( BG ),Ferretti Casa SpA,4800000
537548,LOMBARDIA X FEDE,C.so Europa 115  20017 Rho ( MI ),Ferretti Casa SpA,15000000
537563,LOMBARDIA X FEDE,Via Girotti 3  20008 Bareggio ( MI ),Bramante Immobiliare srl,1000000
537578,LOMBARDIA X FEDE,Via W.A. Mozart  24033 Calusco d'Adda ( BG ),Impresa Fontana Luigi srl,1280000
537590,"PIEMONTE, LIGURIA, VENETO (1)",Via Fabbro  36100 Vicenza ( VI ),Nicoletti Costruzioni srl,5500000
537627,"PIEMONTE, LIGURIA, VENETO (1)",S.P. 589  12030 Manta ( CN ),Tre C Manta srl,3000000
537675,LOMBARDIA X FEDE,Via Italo Calvino  22032 Albese con Cassano ( CO ),EdilGeMi srl,1000000
537715,LOMBARDIA X FEDE,Via Re Umberto I  20045 Lainate ( MI ),Sistema Costruzioni srl,9000000
537876,"PIEMONTE, LIGURIA, VENETO (1)",Loc. Montecchia - v.lo Collodi  35030 Saccolongo ( PD ),ASA Costruzioni Padova srl,750000
537925,LOMBARDIA X FEDE,Via Luigi Cadorna 4  46029 Suzzara ( MN ),Paladino Costruzioni srl,2023000
537929,LOMBARDIA X FEDE,Via Roma  25030 Urago d'Oglio ( BS ),Girelli Costruzioni srl; Tonelli SpA,3000000
537933,LOMBARDIA X FEDE,Via Fermi 7  24068 Seriate ( BG ),Giama Immobiliare srl,3000000
537992,LOMBARDIA X FEDE,Via San Martino 2  24067 Sarnico ( BG ),SDM srl,1300000
538028,LOMBARDIA X FEDE,Loc. Rivetta  23824 Dorio ( LC ),Rivetta srl,2240000
538088,"PIEMONTE, LIGURIA, VENETO (1)",C.so Francia  10093 Collegno ( TO ),DueB Costruzioni srl,6000000
538239,"PIEMONTE, LIGURIA, VENETO (1)",Via Edison  36077 Altavilla Vicentina ( VI ),Costruzioni Dalla Verde SpA,1000000
538462,LOMBARDIA X FEDE,C.so di Porta Ticinese 89  20123 Milano ( MI ),Edil Ferri SpA,3000000
538468,LOMBARDIA X FEDE,V.le Borri 21 G  21053 Castellanza ( VA ),Bresciani Costruzioni srl,2000000
538634,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Paradigna  43122 Parma ( PR ),Martini Prefabbricati SpA,50000000
538826,"PIEMONTE, LIGURIA, VENETO (1)","Via Don Bobbio, 25  16033 Lavagna ( GE )",Graveglia Impianti srl,650000
538929,LOMBARDIA X FEDE,Via Dante 5/7  26838 Tavazzano con Villavesco ( LO ),Edil Art Consorzio Imprese Artigiane; PSC Edilizia Moderna srl,1087000
539038,LOMBARDIA X FEDE,Str. Rizza di Mirabello  27100 Pavia ( PV ),AM Group Milano srl,1800000
539053,LOMBARDIA X FEDE,Via Monte Prato Magno 7  20149 Milano ( MI ),Mapen srl,2500000
539055,LOMBARDIA X FEDE,Via Val Gardena 13  20128 Milano ( MI ),Edilpan srl,3200000
539276,LOMBARDIA X FEDE,Via delle Quadre  25085 Gavardo ( BS ),Società Generali Costruzioni srl,2000000
539282,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Valdirivo 9  34132 Trieste ( TS ),Nadalin srl; affidato all'impresa segnalata,1200000
539356,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via delle Scuole  38042 Baselga di Pinè ( TN ),EdilChiarani,2431000
539377,LOMBARDIA X FEDE,Via Palermo  20090 Buccinasco ( MI ),Attività Edilizie Bergamasche srl,10000000
539471,"PIEMONTE, LIGURIA, VENETO (1)",Via Roma  37038 Soave ( VR ),Caltran Giovanni Battista srl,10000000
539687,"PIEMONTE, LIGURIA, VENETO (1)",via Strera  28047 Oleggio ( NO ),Raso Michele,1000000
539779,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Ravenna ang. Via Savio   47814 Bellaria-Igea Marina ( RN ),Moma srl,2400000
539810,LOMBARDIA X FEDE,Via San Fereolo 13  26900 Lodi ( LO ),Lauria Impianti srl,2908000
539813,LOMBARDIA X FEDE,Via San Fereolo 15  26900 Lodi ( LO ),Sinergica SpA,3104000
539891,LOMBARDIA X FEDE,P.za Aldo Moro 6  25025 Manerbio ( BS ),Idroclima di Quinzanini srl,9000000
539953,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Piccola  38051 Borgo Valsugana ( TN ),Kostruire srl,1200000
539991,LOMBARDIA X FEDE,P.za VI Febbraio  20145 Milano ( MI ),Secap SpA,15000000
540114,"PIEMONTE, LIGURIA, VENETO (1)",Via Avogadro  13854 Quaregna Cerreto ( BI ),Barchi Costruzioni srl,500000
540125,"PIEMONTE, LIGURIA, VENETO (1)",C.so San Maurizio  10124 Torino ( TO ),Arcas SpA,1000000
540140,"PIEMONTE, LIGURIA, VENETO (1)",Via Mons. Luigi Antonello   31036 Istrana ( TV ),Immobiliare Stemarc sas,1200000
540205,LOMBARDIA X FEDE,Via Palma il Vecchio   24040 Bonate Sotto ( BG ),Nord Costruzioni srl,640000
540351,"PIEMONTE, LIGURIA, VENETO (1)",Via Cassan  35121 Padova ( PD ),Bassetto Costruzioni srl; Pesce Costruzioni srl,2000000
540388,LOMBARDIA X FEDE,Via Meucci 1  24035 Curno ( BG ),Spedil srl,2720000
540451,LOMBARDIA X FEDE,Via Papini  20831 Seregno ( MB ),Locatelli & Ragazzo SpA,500000
540483,LOMBARDIA X FEDE,V.le Piceno  20129 Milano ( MI ),ArCo Lavori s.coop.consortile; aggiudicato a seguito di sottoscrizione,1147000
540887,LOMBARDIA X FEDE,Via G. D'Annunzio 21  25088 Toscolano-Maderno ( BS ),Impresa Edile F.li Tonoli srl,500000
541088,"PIEMONTE, LIGURIA, VENETO (1)",Via Mariano Rumor  36016 Thiene ( VI ),Immobiliare Metro' srl,1760000
541142,"PIEMONTE, LIGURIA, VENETO (1)",Via Monviso 11/13  12030 Torre San Giorgio ( CN ),Vema srl,1000000
541249,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Formica (ex c.d.1)   43015 Noceto ( PR ),Rgm New srl,1650000
541271,LOMBARDIA X FEDE,Via Marconi  24035 Curno ( BG ),Bergum Immobili SpA,7700000
541274,LOMBARDIA X FEDE,Via Giovanna d'Arco  24056 Fontanella ( BG ),Svi srl,500000
541319,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via dei Cipressi 49  54038 Montignoso ( MS ),L'Arco SpA,1250000
541348,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Erberto Carboni  43123 Parma ( PR ),La Torre srl,2550000
541438,LOMBARDIA X FEDE,Via Don Gnocchi  23880 Casatenovo ( LC ),Immobiliare Parco Village srl,2320000
541513,"PIEMONTE, LIGURIA, VENETO (1)",Via Pratonuovo  10040 Leini ( TO ),Grassia Costruzioni srl,800000
541535,"PIEMONTE, LIGURIA, VENETO (1)",C.so XXV Aprile  12022 Busca ( CN ),Rosso Enzo e F.lli Costruzioni Edili snc,1000000
541708,LOMBARDIA X FEDE,Via Manara  26010 Vaiano Cremasco ( CR ),Chizzoli Andrea,1280000
541874,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",loc. Piangrande  55051 Barga ( LU ),Guidi Gino Spa Impresa Costruzioni,1100000
541887,LOMBARDIA X FEDE,Via Cerri 16  23807 Merate ( LC ),Valsecchi Costruzioni srl,1920000
541897,LOMBARDIA X FEDE,Via Gianpiero Stucchi  20874 Busnago ( MB ),Replas Costruzioni srl,800000
542047,LOMBARDIA X FEDE,Via Patuzza  25080 Mazzano ( BS ),Futura Costruzioni srl,1000000
542061,LOMBARDIA X FEDE,Via Varese  22070 Appiano Gentile ( CO ),Costruire srl,800000
542151,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",loc. Daziaro  38050 Pieve Tesino ( TN ),Nerobutto srl società benefit,910000
542184,"PIEMONTE, LIGURIA, VENETO (1)",via 24 Giugno 3  37139 Verona ( VR ),Impresa Zambelli srl,2000000
542206,"PIEMONTE, LIGURIA, VENETO (1)",Via Garibaldi  31053 Pieve di Soligo ( TV ),De Biasi Costruzioni snc,600000
542337,"PIEMONTE, LIGURIA, VENETO (1)",Via Cesare Battisti  28011 Armeno ( NO ),Bertini Costruzioni srl,600000
542545,"PIEMONTE, LIGURIA, VENETO (1)",Via dei Ciliegi  37010 Affi ( VR ),Skudo Consorzio Stabile,1200000
542572,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Loc. Madonna di Campiglio  38086 Pinzolo ( TN ),Costruzioni Caliari Giuseppe & C.srl,2500000
542609,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",V.le delle Americhe  48122 Ravenna ( RA ),Gruppo Ritmo srl,900000
542822,LOMBARDIA X FEDE,Via Roma  23033 Grosio ( SO ),SADA Taglio Cemento srl,2560000
